id,File,Class,UF,Comarca,Date
43661.0,VAC0643191_1.txt,0.0,bahia,,2015-06-19
43662.0,VAC1077556_1.txt,1.0,,,2017-03-14
43663.0,VAC0396363_2.txt,1.0,paraná,curitiba,
43664.0,VAC0873009_1.txt,0.0,paraná,londrina,2015-05-26
43665.0,VAC0908901_1.txt,0.0,,,
43666.0,VAC0968872_1.txt,0.0,,,
43667.0,VAC1029197_1.txt,0.0,acre,,2016-07-29
43668.0,VAC0846489_1.txt,0.0,,,2015-02-19
43669.0,VAC0064770_1.txt,1.0,rio grande do norte,caicó,2010-06-18
43670.0,VAC0963576_1.txt,0.0,paraná,maringá,
43671.0,VAC1037597_1.txt,0.0,,,2016-06-29
43672.0,VAC0978918_3.txt,0.0,paraíba,,
43673.0,VAC0740152_1.txt,0.0,tocantins,tocantinópolis,2013-10-02
43674.0,VAC0669896_1.txt,1.0,,,
43675.0,VAC1019336_1.txt,0.0,são paulo,são josé do rio pardo,2016-03-28
43676.0,VAC0948921_1.txt,0.0,minas gerais,,2015-06-15
43677.0,VAC0083871_1.txt,0.0,,,
43678.0,VAC0887642_1.txt,0.0,,,2015-09-22
43679.0,VAC0946749_1.txt,0.0,,,2015-11-03
43680.0,VAC0913460_1.txt,0.0,são paulo,são paulo,2015-03-06
43681.0,VAC0648294_1.txt,0.0,,,2014-06-23
43682.0,VAC0738411_1.txt,1.0,são paulo,ourinhos,2015-01-27
43683.0,VAC0888028_2.txt,0.0,paraná,londrina,2015-03-20
43684.0,VAC0935103_1.txt,0.0,,,2015-05-07
43685.0,VAC0763123_1.txt,0.0,são paulo,mogi das cruzes,2016-08-29
43686.0,VAC0859523_2.txt,1.0,,,
43687.0,VAC0868777_1.txt,0.0,são paulo,araraquara,2015-01-19
43688.0,VAC0105799_1.txt,0.0,bahia,feira de santana,2014-11-20
43689.0,VAC1046525_1.txt,1.0,,,
43690.0,VAC0870733_1.txt,0.0,paraná,campo mourão,
43691.0,VAC1010639_1.txt,0.0,minas gerais,,2016-04-19
43692.0,VAC1009782_1.txt,1.0,maranhão,,2016-03-09
43693.0,VAC0842494_1.txt,0.0,,,
43694.0,VAC0974981_1.txt,1.0,são paulo,jaú,2016-09-12
43695.0,VAC0839673_1.txt,0.0,,,
43696.0,VAC0919982_1.txt,0.0,,,2016-05-05
43697.0,VAC1052666_1.txt,1.0,,,2017-03-14
43698.0,VAC0899756_1.txt,0.0,,,
43699.0,VAC0484902_1.txt,0.0,,,
43700.0,VAC0619634_1.txt,0.0,são paulo,pereira barreto,2014-11-24
43701.0,VAC0971273_1.txt,1.0,santa catarina,blumenau,2016-06-10
43702.0,VAC0687534_1.txt,0.0,bahia,salvador,
43703.0,VAC0492040_1.txt,0.0,,,2013-04-12
43704.0,VAC0522050_1.txt,0.0,,,
43705.0,VAC0878810_1.txt,0.0,são paulo,são paulo,2015-01-27
43706.0,VAC0913981_1.txt,0.0,,,
43707.0,VAC0914173_1.txt,0.0,,,
43708.0,VAC0313158_1.txt,1.0,rio de janeiro,,
43709.0,VAC0967301_1.txt,0.0,paraná,maringá,
43710.0,VAC1020348_1.txt,0.0,,,
43711.0,VAC0794179_1.txt,0.0,,,2014-12-08
43712.0,VAC0939073_1.txt,1.0,são paulo,vargem grande do sul,2015-06-11
43713.0,VAC0619900_1.txt,0.0,sergipe,,2013-07-30
43714.0,VAC0409119_1.txt,0.0,,,2016-08-16
43715.0,VAC0840281_1.txt,0.0,,,2016-02-29
43716.0,VAC1027142_1.txt,0.0,minas gerais,,2016-06-14
43717.0,VAC0866035_1.txt,1.0,santa catarina,urussanga,2015-07-13
43718.0,VAC0911314_1.txt,0.0,paraná,,2015-02-18
43719.0,VAC0948521_1.txt,1.0,são paulo,araraquara,2015-03-04
43720.0,VAC0851672_1.txt,0.0,paraná,cascavel,2014-08-26
43721.0,VAC1089618_1.txt,1.0,paraná,curitiba,
43722.0,VAC0954246_1.txt,0.0,,,2015-11-24
43723.0,VAC0613449_1.txt,0.0,paraná,londrina,2013-02-08
43724.0,VAC0558749_1.txt,0.0,,,
43725.0,VAC0899396_1.txt,0.0,rio de janeiro,,
43726.0,VAC0728180_1.txt,0.0,,,2016-02-17
43727.0,VAC0956155_1.txt,0.0,paraná,curitiba,2015-07-08
43728.0,VAC0546152_1.txt,0.0,são paulo,sertãozinho,2014-06-04
43729.0,VAC0932914_1.txt,0.0,,,
43730.0,VAC0577975_1.txt,0.0,maranhão,,2013-04-24
43731.0,VAC1009896_1.txt,0.0,,,2016-09-21
43732.0,VAC0792698_1.txt,1.0,rio de janeiro,,
43733.0,VAC0921454_2.txt,0.0,rio de janeiro,são gonçalo,
43734.0,VAC0690425_1.txt,1.0,rio grande do norte,natal,2016-09-06
43735.0,VAC0381216_1.txt,0.0,,,2012-05-18
43736.0,VAC0987831_1.txt,1.0,goiás,,
43737.0,VAC0886352_1.txt,0.0,,,
43738.0,VAC0961990_1.txt,0.0,paraná,curitiba,2010-11-25
43739.0,VAC0739340_1.txt,0.0,,,
43740.0,VAC1068489_1.txt,0.0,,,
43741.0,VAC0590428_1.txt,0.0,paraná,barracão,
43742.0,VAC0862256_1.txt,0.0,,,2016-01-11
43743.0,VAC0918760_1.txt,0.0,paraná,londrina,2015-02-04
43744.0,VAC0873159_1.txt,1.0,são paulo,são paulo,2014-10-30
43745.0,VAC1069106_1.txt,0.0,rio grande do sul,santo antônio da patrulha,2017-01-24
43746.0,VAC0928553_1.txt,0.0,pernambuco,,2015-05-22
43747.0,VAC0924526_1.txt,0.0,,,2015-08-31
43748.0,VAC0673864_1.txt,0.0,,,2014-08-01
43749.0,VAC0992754_1.txt,0.0,rio grande do sul,frederico westphalen,2016-07-12
43750.0,VAC0918621_1.txt,0.0,são paulo,,2015-04-10
43751.0,VAC0777090_1.txt,0.0,,,
43752.0,VAC0182815_1.txt,0.0,bahia,,2016-08-09
43753.0,VAC0801492_1.txt,0.0,,,
43754.0,VAC0757271_1.txt,0.0,goiás,goiânia,2015-04-16
43755.0,VAC0819698_1.txt,1.0,,,
43756.0,VAC0769125_1.txt,0.0,,,2014-03-28
43757.0,VAC0504458_1.txt,0.0,paraná,maringá,2014-10-21
43758.0,VAC1046532_1.txt,0.0,rio de janeiro,angra dos reis,
43759.0,VAC0604678_1.txt,0.0,paraná,ivaiporã,2014-10-24
43760.0,VAC0695144_1.txt,0.0,santa catarina,palhoça,2015-04-10
43761.0,VAC0799918_1.txt,0.0,rio de janeiro,rio das ostras,
43762.0,VAC1019971_1.txt,1.0,são paulo,ribeirão preto,2017-04-19
43763.0,VAC0436719_1.txt,0.0,paraná,curitiba,2014-09-26
43764.0,VAC0874084_2.txt,0.0,,,2010-08-02
43765.0,VAC0700924_1.txt,0.0,são paulo,adamantina,2014-12-11
43766.0,VAC0886535_1.txt,1.0,são paulo,campinas,
43767.0,VAC0946737_1.txt,0.0,paraná,cascavel,2014-11-07
43768.0,VAC0640582_1.txt,1.0,,,2014-01-06
43769.0,VAC0875594_1.txt,0.0,paraná,curitiba,
43770.0,VAC0933757_1.txt,0.0,são paulo,são paulo,2016-03-11
43771.0,VAC0884374_1.txt,0.0,são paulo,piracicaba,2015-09-28
43772.0,VAC0643967_1.txt,1.0,,,2015-05-29
43773.0,VAC1039707_1.txt,0.0,bahia,jacobina,2017-03-30
43774.0,VAC0518204_1.txt,1.0,,,2013-03-15
43775.0,VAC0895962_2.txt,1.0,maranhão,,2014-11-28
43776.0,VAC0966255_1.txt,0.0,paraná,londrina,2015-10-21
43777.0,VAC0867524_1.txt,1.0,bahia,,
43778.0,VAC0232714_1.txt,0.0,bahia,,
43779.0,VAC0589617_1.txt,1.0,,,2015-02-10
43780.0,VAC0937361_1.txt,0.0,,,
,,,,,
43782.0,VAC0926096_1.txt,1.0,minas gerais,belo horizonte,2015-03-27
43783.0,VAC0952440_1.txt,0.0,são paulo,sorocaba,2015-08-14
43784.0,VAC0412757_1.txt,1.0,paraná,bandeirantes,2015-05-02
43785.0,VAC0975040_1.txt,1.0,rondônia,,2017-02-15
43786.0,VAC0947862_1.txt,0.0,,,
43787.0,VAC0756567_1.txt,0.0,,,2013-11-21
43788.0,VAC0840928_2.txt,0.0,paraná,formosa do oeste,2014-12-29
43789.0,VAC0922008_1.txt,0.0,rio grande do norte,natal,2015-10-20
43790.0,VAC0968911_1.txt,0.0,minas gerais,belo horizonte,2016-01-27
,,,,,
43792.0,VAC0879059_1.txt,1.0,são paulo,santa fé do sul,2014-09-11
43793.0,VAC0978026_1.txt,0.0,,,
43794.0,VAC0947126_1.txt,1.0,são paulo,,
43795.0,VAC0874695_1.txt,0.0,são paulo,jales,2014-08-26
43796.0,VAC0972508_1.txt,0.0,,,2015-11-10
43797.0,VAC0962671_1.txt,0.0,são paulo,itatiba,2016-02-25
,,,,,
43799.0,VAC0907852_1.txt,1.0,goiás,goiânia,2015-04-27
43800.0,VAC0988598_1.txt,0.0,,,
43801.0,VAC0810895_1.txt,0.0,,,2015-05-25
43802.0,VAC0992135_1.txt,0.0,,,2016-01-31
43803.0,VAC0762918_1.txt,1.0,,,2015-04-07
43804.0,VAC0211203_1.txt,0.0,paraná,pato branco,2015-05-20
43805.0,VAC0681576_2.txt,0.0,,,
43806.0,VAC0899371_1.txt,1.0,,,2015-07-27
43807.0,VAC1075246_1.txt,0.0,rio de janeiro,,
43808.0,VAC0955721_1.txt,1.0,bahia,,2016-04-25
43809.0,VAC0602617_1.txt,0.0,paraná,barracão,
43810.0,VAC0500975_1.txt,0.0,,,2013-05-13
43811.0,VAC0790079_1.txt,1.0,são paulo,são josé do rio preto,2016-11-18
43812.0,VAC1071798_1.txt,1.0,pará,mocajuba,2017-01-24
43813.0,VAC0909357_1.txt,0.0,,,2015-05-12
43814.0,VAC0635224_1.txt,1.0,paraná,maringá,
43815.0,VAC0877873_1.txt,1.0,são paulo,são paulo,2014-10-20
43816.0,VAC0856779_1.txt,0.0,,,2015-08-03
43817.0,VAC0763942_1.txt,0.0,são paulo,ourinhos,2015-03-11
43818.0,VAC0932127_1.txt,0.0,,,
43819.0,VAC0637558_1.txt,0.0,goiás,goiânia,2013-09-05
43820.0,VAC0853276_1.txt,1.0,paraná,cascavel,2015-08-03
43821.0,VAC0926333_1.txt,0.0,paraná,paranavaí,2015-03-31
43822.0,VAC0863820_1.txt,0.0,paraná,são mateus do sul,2011-07-18
43823.0,VAC0791747_1.txt,1.0,são paulo,guarujá,2015-05-21
43824.0,VAC0878024_1.txt,0.0,,,2014-09-24
43825.0,VAC0872227_1.txt,0.0,são paulo,mococa,2014-08-14
43826.0,VAC0618975_1.txt,1.0,paraná,londrina,2013-04-26
43827.0,VAC0917984_1.txt,1.0,rio de janeiro,,2015-04-06
43828.0,VAC0490893_1.txt,0.0,,,
43829.0,VAC0743132_1.txt,0.0,,,
43830.0,VAC0900978_1.txt,0.0,paraná,palmas,2015-04-23
43831.0,VAC0874072_2.txt,0.0,,,2010-08-02
43832.0,VAC0828868_1.txt,0.0,são paulo,são caetano do sul,2015-11-26
43833.0,VAC0924817_1.txt,0.0,são paulo,santo andré,2015-07-17
43834.0,VAC1033871_1.txt,0.0,,,2017-03-14
43835.0,VAC0957848_1.txt,0.0,,,2015-09-11
43836.0,VAC0911542_1.txt,0.0,são paulo,ribeirão preto,2016-03-09
43837.0,VAC1052616_1.txt,1.0,bahia,,2017-01-18
43838.0,VAC0885677_1.txt,0.0,,,
43839.0,VAC1028123_1.txt,0.0,piauí,simplício mendes,2016-09-27
43840.0,VAC0436034_1.txt,1.0,são paulo,santa cruz do rio pardo,2013-01-22
43841.0,VAC0116062_1.txt,0.0,santa catarina,joinville,2015-06-12
43842.0,VAC0284807_1.txt,1.0,,,
43843.0,VAC0972674_2.txt,0.0,,,
43844.0,VAC1060235_1.txt,0.0,acre,,2016-11-29
43845.0,VAC0845403_1.txt,0.0,,,
43846.0,VAC0892800_1.txt,0.0,goiás,ceres,2015-10-08
43847.0,VAC0687109_1.txt,0.0,são paulo,taquaritinga,2014-08-06
43848.0,VAC0821609_1.txt,0.0,,,
43849.0,VAC1081772_1.txt,0.0,são paulo,são paulo,2017-07-17
43850.0,VAC0936495_1.txt,0.0,,,2015-07-06
43851.0,VAC0539789_1.txt,0.0,rio grande do norte,natal,2015-06-25
43852.0,VAC0227212_1.txt,0.0,,,
43853.0,VAC0858544_1.txt,0.0,minas gerais,patos de minas,2015-02-24
43854.0,VAC0982754_2.txt,0.0,paraná,londrina,2016-02-29
43855.0,VAC0431986_1.txt,0.0,,,
43856.0,VAC0965508_1.txt,1.0,ceará,fortaleza,2015-07-31
43857.0,VAC0905293_1.txt,0.0,,,2017-06-19
43858.0,VAC0693458_1.txt,0.0,paraná,foz do iguaçu,
43859.0,VAC0935746_1.txt,1.0,são paulo,são paulo,2015-08-21
43860.0,VAC0907463_1.txt,0.0,rio grande do norte,,2015-10-14
43861.0,VAC0554347_1.txt,1.0,são paulo,franca,2014-02-25
43862.0,VAC0968382_1.txt,0.0,paraná,telêmaco borba,
43863.0,VAC0988710_1.txt,1.0,,,
43864.0,VAC0499186_1.txt,1.0,,,2012-04-16
43865.0,VAC0683099_1.txt,1.0,,,2015-05-18
43866.0,VAC0433709_1.txt,0.0,,,2014-06-02
43867.0,VAC1074348_1.txt,1.0,paraná,guarapuava,2016-12-16
43868.0,VAC0974917_1.txt,0.0,,,
43869.0,VAC0958073_1.txt,1.0,são paulo,osasco,2015-09-10
43870.0,VAC0978444_1.txt,0.0,paraná,cascavel,
43871.0,VAC0974759_1.txt,0.0,rio de janeiro,,
43872.0,VAC0957292_1.txt,1.0,,,2016-01-19
43873.0,VAC0857656_1.txt,0.0,,,
43874.0,VAC0829690_1.txt,0.0,,,2016-09-24
43875.0,VAC0464284_1.txt,0.0,são paulo,assis,2014-05-15
43876.0,VAC0928544_1.txt,0.0,paraná,mandaguari,2015-07-31
43877.0,VAC0986283_1.txt,0.0,paraná,paranavaí,2016-01-22
43878.0,VAC1033811_1.txt,0.0,,,2016-10-07
43879.0,VAC0830913_1.txt,0.0,,,
43880.0,VAC0911930_2.txt,0.0,,,
43881.0,VAC0578584_1.txt,0.0,,,
43882.0,VAC0900405_1.txt,1.0,,,2015-05-06
43883.0,VAC0923425_1.txt,0.0,minas gerais,belo horizonte,
43884.0,VAC0956442_1.txt,0.0,,,2015-08-03
43885.0,VAC0974194_1.txt,0.0,,,2015-09-25
43886.0,VAC0868616_2.txt,0.0,mato grosso do sul,,2014-10-24
43887.0,VAC0864587_1.txt,0.0,são paulo,são josé dos campos,2014-09-29
43888.0,VAC0922540_2.txt,1.0,rio de janeiro,nova friburgo,
43889.0,VAC0955507_1.txt,0.0,são paulo,são paulo,2015-06-23
43890.0,VAC0895065_2.txt,0.0,paraná,xambrê,2015-12-11
43891.0,VAC1007754_1.txt,0.0,,,2016-04-28
43892.0,VAC0680026_1.txt,0.0,paraná,marmeleiro,2015-04-30
43893.0,VAC0986914_2.txt,1.0,paraná,ponta grossa,2015-11-04
43894.0,VAC0920203_2.txt,1.0,paraná,curitiba,
43895.0,VAC0428008_1.txt,1.0,,,
43896.0,VAC0866830_1.txt,0.0,são paulo,bauru,2015-05-06
43897.0,VAC0948777_1.txt,0.0,,,
43898.0,VAC0382305_1.txt,1.0,santa catarina,timbó,2012-06-20
43899.0,VAC0981024_1.txt,0.0,são paulo,osasco,2016-08-26
43900.0,VAC0861483_1.txt,0.0,rio de janeiro,,2015-02-12
43901.0,VAC0807403_1.txt,0.0,,,
43902.0,VAC0669400_1.txt,0.0,,,2015-10-13
43903.0,VAC0891906_1.txt,0.0,,,
43904.0,VAC0229817_1.txt,0.0,paraná,rolândia,
43905.0,VAC0409765_1.txt,0.0,goiás,,2014-12-03
43906.0,VAC0812063_1.txt,0.0,bahia,salvador,2015-03-06
43907.0,VAC0956581_1.txt,0.0,,,2015-11-23
43908.0,VAC0884264_1.txt,0.0,,,
43909.0,VAC0938375_1.txt,0.0,bahia,,
43910.0,VAC0638028_1.txt,0.0,,,2014-11-03
43911.0,VAC0900664_1.txt,0.0,bahia,,2015-06-25
43912.0,VAC0655098_1.txt,0.0,,,2015-03-04
43913.0,VAC0982496_1.txt,0.0,rio de janeiro,,
43914.0,VAC0962540_1.txt,0.0,são paulo,franca,2015-09-24
43915.0,VAC0948512_1.txt,1.0,paraná,londrina,2015-07-07
43916.0,VAC0707329_1.txt,0.0,são paulo,barretos,2014-05-19
43917.0,VAC0948278_1.txt,0.0,paraná,campo mourão,2011-11-18
43918.0,VAC1073550_1.txt,1.0,rio de janeiro,nova iguaçu,2016-12-05
43919.0,VAC0868101_1.txt,0.0,,,2015-03-24
43920.0,VAC0608740_2.txt,0.0,paraná,lapa,2013-09-27
43921.0,VAC0809928_2.txt,0.0,são paulo,lençóis paulista,2014-04-04
43922.0,VAC0975745_1.txt,0.0,,,
43923.0,VAC0956268_2.txt,0.0,rio grande do sul,caxias do sul,
43924.0,VAC0386371_1.txt,0.0,,,
43925.0,VAC0346560_1.txt,0.0,,,
43926.0,VAC0893553_1.txt,0.0,,,2016-03-14
43927.0,VAC1016480_1.txt,1.0,santa catarina,imbituba,2017-03-05
43928.0,VAC0933040_1.txt,1.0,são paulo,são josé do rio pardo,2015-06-02
43929.0,VAC0519929_1.txt,0.0,paraná,curitiba,2013-11-01
43930.0,VAC0946848_1.txt,0.0,,,2015-09-14
43931.0,VAC0896688_1.txt,0.0,paraná,palotina,
43932.0,VAC0872295_1.txt,0.0,são paulo,olímpia,2014-08-07
43933.0,VAC0599092_1.txt,0.0,bahia,alagoinhas,2014-11-11
43934.0,VAC1003773_1.txt,0.0,bahia,salvador,2016-03-08
43935.0,VAC0578491_1.txt,0.0,,,
43936.0,VAC0628937_1.txt,0.0,paraná,maringá,2013-03-18
43937.0,VAC0841822_1.txt,1.0,,,2015-08-03
43938.0,VAC0851139_1.txt,0.0,minas gerais,barbacena,2015-07-10
43939.0,VAC0923569_1.txt,0.0,,,2016-01-27
43940.0,VAC1066247_1.txt,1.0,piauí,altos,2017-06-05
43941.0,VAC0916464_1.txt,1.0,minas gerais,belo horizonte,2017-07-13
43942.0,VAC0891775_1.txt,0.0,,,2014-11-20
43943.0,VAC0670937_1.txt,0.0,paraná,colorado,2015-01-05
43944.0,VAC0956668_1.txt,0.0,,,2015-09-10
43945.0,VAC0967267_1.txt,0.0,são paulo,são paulo,2015-10-09
43946.0,VAC1084211_1.txt,1.0,bahia,,2017-06-08
43947.0,VAC0906686_1.txt,1.0,são paulo,diadema,2015-03-16
43948.0,VAC0980528_1.txt,0.0,minas gerais,uberaba,2016-03-31
43949.0,VAC0972459_1.txt,0.0,são paulo,são josé do rio pardo,2013-02-26
43950.0,VAC0918065_2.txt,0.0,rio de janeiro,,
43951.0,VAC0824281_1.txt,0.0,são paulo,nova odessa,2014-11-12
43952.0,VAC0909457_1.txt,0.0,bahia,,
43953.0,VAC0930131_1.txt,0.0,,,2015-05-26
43954.0,VAC0686405_1.txt,1.0,paraná,curitiba,
43955.0,VAC0947127_1.txt,0.0,são paulo,ribeirão preto,2016-04-14
43956.0,VAC0959352_2.txt,0.0,são paulo,lençóis paulista,2015-08-02
43957.0,VAC0411817_1.txt,0.0,goiás,,2015-10-27
43958.0,VAC0918576_1.txt,0.0,são paulo,,2015-04-07
43959.0,VAC0172239_1.txt,1.0,rio grande do sul,arroio grande,2011-02-08
43960.0,VAC0932781_1.txt,1.0,,,2015-08-10
43961.0,VAC0988489_1.txt,0.0,,,
43962.0,VAC0541827_1.txt,0.0,,,
43963.0,VAC0736337_1.txt,0.0,,,
43964.0,VAC0961528_1.txt,1.0,,,2016-04-29
43965.0,VAC1096842_2.txt,1.0,paraíba,bayeux,2017-05-30
43966.0,VAC0942312_1.txt,0.0,paraná,curitiba,2015-11-15
43967.0,VAC0612121_1.txt,1.0,são paulo,ribeirão preto,2016-03-08
43968.0,VAC0706200_1.txt,0.0,,,2015-06-17
43969.0,VAC0922373_1.txt,0.0,,,
43970.0,VAC0899438_1.txt,0.0,rio grande do norte,natal,2016-08-29
43971.0,VAC0540195_1.txt,0.0,,,
43972.0,VAC1077898_1.txt,0.0,,,
43973.0,VAC1086473_1.txt,1.0,,,2017-04-21
43974.0,VAC0966776_1.txt,1.0,são paulo,sumaré,2015-11-13
43975.0,VAC0959702_1.txt,1.0,são paulo,são paulo,2014-09-30
43976.0,VAC0916371_1.txt,0.0,,,2015-05-25
43977.0,VAC0865304_1.txt,0.0,,,
43978.0,VAC0924619_1.txt,0.0,são paulo,guariba,2015-03-19
43979.0,VAC0166145_1.txt,0.0,,,
43980.0,VAC0973788_1.txt,0.0,,,2016-05-16
43981.0,VAC0700914_1.txt,0.0,,,
43982.0,VAC0678869_1.txt,1.0,rondônia,,
43983.0,VAC0937182_2.txt,0.0,rio de janeiro,duque de caxias,
43984.0,VAC0865818_1.txt,0.0,santa catarina,urussanga,2015-10-19
43985.0,VAC0971250_1.txt,0.0,rio de janeiro,petrópolis,
43986.0,VAC0982639_1.txt,1.0,,,2016-05-19
,,,,,
43988.0,VAC0914300_1.txt,0.0,são paulo,santo andré,2016-05-18
43989.0,VAC0900918_1.txt,0.0,mato grosso do sul,,
43990.0,VAC0967331_1.txt,0.0,paraná,maringá,
43991.0,VAC0701196_1.txt,0.0,minas gerais,contagem,2015-08-26
43992.0,VAC0953430_1.txt,0.0,minas gerais,belo horizonte,2015-10-07
43993.0,VAC0180123_1.txt,0.0,minas gerais,ipatinga,2016-02-18
43994.0,VAC0929512_1.txt,0.0,,,2015-05-13
43995.0,VAC0923121_1.txt,1.0,ceará,,
43996.0,VAC0615945_1.txt,1.0,,,2015-04-16
43997.0,VAC0855540_2.txt,0.0,,,
43998.0,VAC1035826_1.txt,0.0,minas gerais,,2016-08-01
43999.0,VAC0946934_1.txt,0.0,,,
44000.0,VAC0979895_1.txt,1.0,são paulo,paulínia,2017-05-15
44001.0,VAC0708184_1.txt,0.0,,,
44002.0,VAC0468966_1.txt,0.0,paraná,maringá,2015-09-21
44003.0,VAC0933146_1.txt,0.0,,,2015-06-15
44004.0,VAC0694969_1.txt,1.0,,,2015-09-16
44005.0,VAC1076216_1.txt,0.0,,,2017-02-26
44006.0,VAC0879634_1.txt,0.0,santa catarina,timbó,2016-05-12
44007.0,VAC0992058_1.txt,0.0,,,2016-09-21
44008.0,VAC0974143_1.txt,0.0,,,2015-09-16
44009.0,VAC0868444_1.txt,1.0,mato grosso do sul,campo grande,2017-03-06
44010.0,VAC0930284_1.txt,0.0,sergipe,,2015-05-19
44011.0,VAC0974252_1.txt,0.0,paraná,,
44012.0,VAC0797378_1.txt,1.0,amazonas,manaus,2016-11-03
44013.0,VAC0758951_1.txt,0.0,piauí,padre marcos,
44014.0,VAC0590503_1.txt,1.0,são paulo,barra bonita,2015-06-02
44015.0,VAC0920178_1.txt,1.0,,,2014-10-28
44016.0,VAC0320804_2.txt,0.0,pernambuco,altinho,2014-02-14
44017.0,VAC0941230_2.txt,0.0,rio de janeiro,duque de caxias,
44018.0,VAC0712359_1.txt,0.0,,,2013-10-10
44019.0,VAC0731421_1.txt,1.0,,,
44020.0,VAC0928271_1.txt,0.0,são paulo,garça,2015-04-07
44021.0,VAC0891557_1.txt,0.0,rio grande do norte,,2016-03-14
44022.0,VAC0811713_1.txt,0.0,,,
44023.0,VAC0786214_1.txt,0.0,paraná,rolândia,2015-06-02
44024.0,VAC0942369_1.txt,0.0,paraná,tibagi,2010-11-25
44025.0,VAC0952441_1.txt,1.0,são paulo,presidente prudente,2015-10-01
44026.0,VAC0936739_1.txt,0.0,,,2016-02-26
44027.0,VAC1013896_1.txt,0.0,,,2016-04-29
44028.0,VAC0650168_1.txt,0.0,são paulo,araraquara,2016-10-20
44029.0,VAC0833496_1.txt,0.0,são paulo,olímpia,2014-05-07
44030.0,VAC1007773_1.txt,0.0,minas gerais,,2016-05-05
44031.0,VAC0786442_1.txt,0.0,,,2015-07-22
44032.0,VAC0961368_1.txt,0.0,rio de janeiro,nilópolis,
44033.0,VAC0297558_1.txt,0.0,santa catarina,palhoça,2014-11-05
44034.0,VAC1004764_1.txt,1.0,,,2016-08-30
44035.0,VAC0988772_1.txt,0.0,mato grosso do sul,mundo novo,2016-09-23
44036.0,VAC0786310_1.txt,0.0,,,2014-01-10
,,,,,
44038.0,VAC0608287_1.txt,0.0,,,2014-05-15
44039.0,VAC0929170_1.txt,0.0,paraná,palmas,2015-10-13
44040.0,VAC0844771_1.txt,1.0,,,2014-08-20
44041.0,VAC1022832_1.txt,1.0,piauí,,2016-05-14
44042.0,VAC0938894_1.txt,1.0,piauí,aroazes,2015-05-27
44043.0,VAC0808980_1.txt,0.0,paraná,barracão,
44044.0,VAC0446292_1.txt,0.0,,,2016-02-05
44045.0,VAC0899539_1.txt,0.0,,,
44046.0,VAC0729248_2.txt,0.0,,,2014-01-16
44047.0,VAC0166585_1.txt,0.0,,,2014-06-06
44048.0,VAC0560330_1.txt,0.0,paraná,londrina,2014-12-02
44049.0,VAC0958974_1.txt,1.0,rio grande do norte,,2016-01-27
44050.0,VAC0382371_1.txt,1.0,rondônia,,
44051.0,VAC0744307_1.txt,0.0,rio grande do sul,são jerônimo,
44052.0,VAC0818417_1.txt,0.0,,,2015-05-07
44053.0,VAC0884099_1.txt,1.0,são paulo,americana,2015-10-03
44054.0,VAC0928219_1.txt,0.0,são paulo,embu,2015-07-14
44055.0,VAC0997967_1.txt,0.0,paraná,matelândia,2016-02-10
44056.0,VAC0889302_1.txt,0.0,pernambuco,,2015-09-29
44057.0,VAC0914337_1.txt,0.0,bahia,,2015-03-28
44058.0,VAC0985454_1.txt,0.0,paraná,curitiba,2007-12-06
44059.0,VAC0906416_1.txt,1.0,,,2015-06-24
44060.0,VAC0980052_1.txt,0.0,acre,,2015-10-14
44061.0,VAC0317521_1.txt,0.0,,,
44062.0,VAC0501451_1.txt,0.0,santa catarina,brusque,2015-04-15
44063.0,VAC0922022_1.txt,1.0,maranhão,,2015-01-07
44064.0,VAC0791813_1.txt,0.0,paraná,nova londrina,2014-04-09
44065.0,VAC0562545_1.txt,0.0,,,2016-03-08
44066.0,VAC0946541_1.txt,0.0,,,2015-07-09
44067.0,VAC0959845_1.txt,0.0,,,
44068.0,VAC0831795_1.txt,0.0,são paulo,são josé dos campos,2014-08-01
44069.0,VAC0771810_1.txt,0.0,minas gerais,varginha,2015-01-25
44070.0,VAC0961742_1.txt,0.0,acre,,2015-08-17
44071.0,VAC0990106_1.txt,1.0,são paulo,são paulo,2016-09-19
44072.0,VAC1056648_1.txt,1.0,,,
44073.0,VAC0712768_1.txt,0.0,,,
44074.0,VAC0855031_1.txt,0.0,paraná,londrina,2014-07-21
44075.0,VAC0618790_1.txt,0.0,bahia,,2016-05-23
44076.0,VAC0932464_2.txt,0.0,paraná,irati,2015-03-30
44077.0,VAC1062035_1.txt,0.0,,,2017-05-25
44078.0,VAC1042780_1.txt,0.0,,,
44079.0,VAC0888525_1.txt,0.0,paraná,maringá,
44080.0,VAC0767364_1.txt,0.0,são paulo,ribeirão preto,2015-03-16
44081.0,VAC0840784_1.txt,0.0,,,
44082.0,VAC0910084_1.txt,0.0,,,2015-10-22
44083.0,VAC0904975_1.txt,0.0,paraná,medianeira,2014-12-12
44084.0,VAC0491613_1.txt,0.0,,,2015-12-18
44085.0,VAC0852557_1.txt,0.0,paraná,irati,2015-02-26
44086.0,VAC0869743_1.txt,0.0,,,2013-01-23
44087.0,VAC0624947_1.txt,1.0,,,2012-11-16
44088.0,VAC0912410_1.txt,0.0,paraná,maringá,
44089.0,VAC0955991_1.txt,0.0,,,
44090.0,VAC1018382_1.txt,0.0,são paulo,garça,2016-08-22
44091.0,VAC0159351_1.txt,0.0,rio de janeiro,rio das ostras,
