id,File,Class,UF,Comarca,Date
49707.0,VAC0966941_1.txt,0.0,piauí,,2015-11-20
49709.0,VAC0414749_1.txt,1.0,minas gerais,muriaé,2014-02-21
49714.0,VAC0945685_1.txt,0.0,paraná,cascavel,2015-08-28
49715.0,VAC0884118_1.txt,0.0,paraná,paranavaí,2014-11-14
49718.0,VAC0960561_1.txt,0.0,santa catarina,tubarão,2015-10-08
49719.0,VAC0953597_1.txt,1.0,rio grande do norte,,2015-10-16
49721.0,VAC0914342_1.txt,0.0,minas gerais,,2015-02-25
49724.0,VAC0914905_1.txt,0.0,paraná,curitiba,2013-03-29
49733.0,VAC0665873_1.txt,1.0,são paulo,ourinhos,2014-12-02
49734.0,VAC0815093_1.txt,0.0,são paulo,franca,2015-03-03
49735.0,VAC0880146_1.txt,0.0,são paulo,barretos,2014-11-13
49738.0,VAC0824893_1.txt,0.0,pernambuco,,2015-07-13
49739.0,VAC0716784_1.txt,1.0,são paulo,caraguatatuba,2015-05-27
49740.0,VAC1054656_2.txt,1.0,paraíba,bayeux,2016-11-11
49741.0,VAC0896615_1.txt,0.0,paraná,matelândia,2014-11-06
49742.0,VAC0601069_1.txt,0.0,são paulo,ribeirão preto,2015-06-08
49744.0,VAC0915140_1.txt,0.0,acre,rio branco,2015-08-17
49747.0,VAC0676479_1.txt,1.0,santa catarina,içara,2016-04-19
49748.0,VAC0568310_1.txt,0.0,bahia,,2015-10-19
49749.0,VAC0849878_1.txt,0.0,mato grosso do sul,caarapó,2015-09-02
49755.0,VAC0444823_1.txt,0.0,paraná,,2014-11-21
49757.0,VAC0705097_1.txt,0.0,são paulo,sertãozinho,2014-01-31
49759.0,VAC1070320_1.txt,1.0,rio de janeiro,petrópolis,2017-02-06
49760.0,VAC0785655_1.txt,0.0,são paulo,são josé do rio preto,2014-04-02
49769.0,VAC0943878_1.txt,0.0,bahia,,2016-05-21
49771.0,VAC0856988_1.txt,0.0,são paulo,marília,2014-10-20
49775.0,VAC0640922_1.txt,1.0,são paulo,ribeirão preto,2014-01-27
49777.0,VAC0913639_1.txt,1.0,paraná,cascavel,2015-09-17
49780.0,VAC0566900_1.txt,0.0,santa catarina,são miguel do oeste,2016-05-13
49786.0,VAC1031470_1.txt,1.0,paraná,guarapuava,2016-07-29
49788.0,VAC0839504_1.txt,1.0,são paulo,são paulo,2012-09-04
49789.0,VAC0922564_1.txt,0.0,são paulo,franca,2015-06-09
49790.0,VAC0978991_1.txt,0.0,são paulo,são paulo,2015-09-22
49792.0,VAC0740568_1.txt,0.0,paraná,maringá,2008-04-30
49793.0,VAC0834139_1.txt,0.0,são paulo,franca,2014-05-05
49794.0,VAC1048256_1.txt,0.0,mato grosso do sul,bataguassu,2016-10-25
49797.0,VAC1018345_1.txt,0.0,bahia,,2016-08-23
49801.0,VAC0876502_1.txt,0.0,paraná,curitiba,2015-01-22
49803.0,VAC0943861_1.txt,0.0,são paulo,viradouro,2015-10-08
49808.0,VAC0999439_1.txt,0.0,santa catarina,chapecó,2014-10-02
49809.0,VAC0785038_1.txt,0.0,paraná,maringá,2014-06-06
49810.0,VAC1031695_1.txt,0.0,paraná,terra boa,2016-06-23
49820.0,VAC0763696_1.txt,0.0,são paulo,nova granada,2014-08-22
49821.0,VAC0845880_1.txt,1.0,são paulo,são paulo,2014-06-05
49824.0,VAC0966991_1.txt,0.0,santa catarina,chapecó,2015-11-18
49829.0,VAC1000983_1.txt,0.0,paraná,londrina,2016-03-14
49831.0,VAC1079329_1.txt,0.0,rio de janeiro,queimados,2017-04-04
49833.0,VAC0904014_1.txt,0.0,paraná,maringá,2015-02-20
49834.0,VAC1039962_1.txt,0.0,são paulo,são paulo,2016-07-14
49835.0,VAC0979087_1.txt,0.0,paraná,,2015-10-08
49838.0,VAC0357964_1.txt,0.0,são paulo,ourinhos,2014-10-28
49839.0,VAC1004245_1.txt,1.0,ceará,fortaleza,2016-04-01
49844.0,VAC0681786_1.txt,0.0,acre,rio branco,2014-01-13
49845.0,VAC0922929_1.txt,0.0,são paulo,são paulo,2015-06-24
49846.0,VAC0547154_1.txt,1.0,ceará,fortaleza,2017-01-18
49848.0,VAC1019702_1.txt,0.0,são paulo,jales,2016-05-19
49849.0,VAC0908118_1.txt,0.0,bahia,salvador,2016-02-01
49851.0,VAC0735300_1.txt,0.0,acre,,2016-03-30
49852.0,VAC0905015_1.txt,0.0,são paulo,são josé do rio preto,2014-12-11
49853.0,VAC0991628_1.txt,1.0,rio grande do norte,natal,2016-02-16
49859.0,VAC0639489_1.txt,1.0,paraná,londrina,2013-03-15
49864.0,VAC0652307_1.txt,0.0,paraná,ponta grossa,2013-05-16
49866.0,VAC1028984_1.txt,0.0,acre,,2016-08-23
49868.0,VAC1072452_1.txt,1.0,minas gerais,belo horizonte,2017-04-24
49871.0,VAC0792001_1.txt,0.0,paraná,maringá,2014-05-22
49872.0,VAC1006413_1.txt,1.0,paraná,curitiba,2016-06-16
49879.0,VAC0898466_1.txt,0.0,espírito santo,,2017-06-05
49880.0,VAC0922646_1.txt,0.0,são paulo,franca,2015-02-11
49881.0,VAC1014672_1.txt,1.0,maranhão,,2016-04-28
49887.0,VAC1001968_1.txt,0.0,goiás,,2017-05-16
49888.0,VAC0897388_1.txt,1.0,são paulo,são paulo,2015-10-21
49889.0,VAC0941699_1.txt,0.0,mato grosso do sul,aparecida do taboado,2015-07-14
49891.0,VAC0820034_1.txt,1.0,são paulo,votorantim,2014-05-07
49894.0,VAC0685710_1.txt,0.0,rio de janeiro,rio de janeiro,2014-06-05
49896.0,VAC0927631_1.txt,0.0,são paulo,avaré,2016-01-29
49897.0,VAC0652852_1.txt,0.0,são paulo,ourinhos,2014-12-01
49898.0,VAC0961810_1.txt,0.0,acre,,2015-09-23
49899.0,VAC0999268_1.txt,0.0,paraná,londrina,2016-03-17
49900.0,VAC1003197_1.txt,0.0,bahia,,2016-03-10
49901.0,VAC0928117_1.txt,0.0,bahia,,2015-07-20
49902.0,VAC0898220_1.txt,0.0,paraná,curitiba,2015-03-30
49904.0,VAC0790280_1.txt,1.0,bahia,,2014-07-31
49908.0,VAC0594053_1.txt,0.0,são paulo,ourinhos,2014-10-21
49910.0,VAC0343372_1.txt,1.0,são paulo,são paulo,2015-03-18
49911.0,VAC0648817_1.txt,0.0,paraná,maringá,2014-07-29
49912.0,VAC0946470_1.txt,0.0,paraná,guarapuava,2015-06-29
49917.0,VAC0933032_1.txt,1.0,paraná,bandeirantes,2015-09-21
49919.0,VAC0916491_1.txt,1.0,maranhão,,2014-11-19
49921.0,VAC0953677_1.txt,0.0,são paulo,americana,2015-09-21
49925.0,VAC1019558_2.txt,0.0,minas gerais,belo horizonte,2016-07-25
49932.0,VAC1041175_1.txt,1.0,rio de janeiro,,2016-09-25
49933.0,VAC0915773_1.txt,1.0,bahia,,2017-05-23
49936.0,VAC0928243_1.txt,0.0,são paulo,são carlos,2015-04-15
49937.0,VAC0382780_1.txt,0.0,bahia,,2012-06-27
49939.0,VAC1010528_1.txt,0.0,paraná,campo mourão,2011-11-18
49946.0,VAC0776255_1.txt,0.0,paraná,curitiba,2014-03-21
49947.0,VAC0945978_1.txt,0.0,são paulo,igarapava,2015-06-29
49949.0,VAC1030711_1.txt,0.0,maranhão,,2016-01-27
49950.0,VAC1064230_2.txt,1.0,rio de janeiro,niterói,2016-11-21
49951.0,VAC1097712_1.txt,1.0,são paulo,são paulo,2017-07-21
49953.0,VAC0939335_1.txt,0.0,acre,,2015-05-19
49958.0,VAC1032766_1.txt,1.0,mato grosso do sul,anaurilândia,2017-03-24
49959.0,VAC0963586_1.txt,0.0,bahia,,2015-11-24
49960.0,VAC1007709_1.txt,0.0,goiás,novo gama,2016-12-12
49961.0,VAC0969064_1.txt,0.0,bahia,salvador,2016-02-29
49962.0,VAC0365774_1.txt,0.0,santa catarina,mafra,2014-09-16
49963.0,VAC0410874_1.txt,0.0,paraíba,itabaiana,2014-07-02
49965.0,VAC0947697_1.txt,0.0,acre,,2015-05-15
49966.0,VAC0926193_1.txt,0.0,são paulo,são paulo,2015-04-10
49967.0,VAC1007078_1.txt,1.0,paraná,assis chateaubriand,2016-06-09
49969.0,VAC0600820_1.txt,0.0,paraná,cascavel,2016-05-09
49970.0,VAC0924959_1.txt,0.0,rio grande do norte,,2015-07-06
49977.0,VAC0920423_1.txt,0.0,santa catarina,taió,2015-04-29
49978.0,VAC0602410_1.txt,1.0,paraná,piraí do sul,2013-09-18
49979.0,VAC0822318_1.txt,0.0,paraná,paraíso do norte,2013-03-14
49981.0,VAC0886319_1.txt,0.0,goiás,,2015-07-15
49987.0,VAC0528682_1.txt,0.0,paraná,barracão,2010-10-29
49988.0,VAC0420768_1.txt,0.0,bahia,,2015-09-14
49991.0,VAC0640936_1.txt,0.0,são paulo,ribeirão preto,2014-11-18
49994.0,VAC0799043_1.txt,0.0,paraná,santo antônio da platina,2014-02-28
49995.0,VAC1021389_1.txt,0.0,acre,,2016-07-08
49997.0,VAC0867797_1.txt,1.0,rio grande do norte,natal,2013-06-25
49998.0,VAC0907174_1.txt,1.0,paraná,londrina,2015-01-21
50005.0,VAC1065910_1.txt,1.0,rio de janeiro,itaboraí,2017-02-21
50007.0,VAC0853605_1.txt,0.0,paraná,terra rica,2014-10-29
50010.0,VAC0935596_1.txt,1.0,são paulo,são paulo,2015-06-19
50011.0,VAC0781710_1.txt,1.0,santa catarina,fraiburgo,2016-12-09
50014.0,VAC1038352_1.txt,1.0,são paulo,araraquara,2016-08-11
50018.0,VAC1072076_2.txt,1.0,rio de janeiro,,2016-11-30
50021.0,VAC0244659_1.txt,0.0,são paulo,,2015-04-08
50022.0,VAC0883428_2.txt,0.0,acre,rio branco,2015-05-21
50023.0,VAC0590925_1.txt,1.0,são paulo,praia grande,2014-11-11
50025.0,VAC0690238_1.txt,0.0,paraná,terra boa,2015-05-19
50029.0,VAC0834617_1.txt,0.0,são paulo,são josé dos campos,2015-01-08
50033.0,VAC0741285_1.txt,0.0,são paulo,votorantim,2014-10-24
50035.0,VAC0773094_1.txt,0.0,paraná,foz do iguaçu,2013-11-28
50036.0,VAC1098752_1.txt,1.0,santa catarina,araranguá,2016-12-05
50037.0,VAC0524739_1.txt,0.0,rondônia,ji-paraná,2013-08-06
50047.0,VAC0980849_1.txt,0.0,são paulo,poá,2015-11-13
50048.0,VAC0938138_1.txt,0.0,são paulo,são paulo,2015-04-28
50051.0,VAC0339171_1.txt,0.0,mato grosso,cuiabá,2016-10-05
50052.0,VAC0527621_1.txt,1.0,sergipe,,2012-11-21
50053.0,VAC1070579_1.txt,0.0,são paulo,são josé do rio preto,2016-11-21
50054.0,VAC0995789_1.txt,0.0,mato grosso do sul,dois irmãos do buriti,2016-11-25
50055.0,VAC0723664_1.txt,1.0,são paulo,barueri,2014-05-07
50057.0,VAC0556821_1.txt,0.0,pará,belém,2015-12-14
50060.0,VAC0707210_1.txt,0.0,são paulo,são paulo,2015-09-18
50061.0,VAC0936610_2.txt,0.0,paraná,guarapuava,2015-07-29
50063.0,VAC0804717_2.txt,0.0,são paulo,franca,2015-02-12
50064.0,VAC0877821_1.txt,1.0,paraná,londrina,2014-12-11
50068.0,VAC0890915_1.txt,0.0,são paulo,são paulo,2014-10-13
50071.0,VAC1042497_1.txt,0.0,são paulo,são paulo,2016-07-18
50072.0,VAC0690040_1.txt,0.0,paraná,terra boa,2015-05-07
50074.0,VAC0849883_1.txt,0.0,paraná,curitiba,2014-08-28
50077.0,VAC0849414_1.txt,1.0,rio grande do norte,,2014-12-05
50080.0,VAC0684644_1.txt,1.0,paraná,londrina,2015-05-14
50081.0,VAC0919298_1.txt,1.0,são paulo,paulo de faria,2015-07-22
50082.0,VAC0741497_1.txt,0.0,paraná,guarapuava,2013-10-10
50084.0,VAC0952936_1.txt,0.0,são paulo,araraquara,2015-08-04
50085.0,VAC0706297_1.txt,0.0,paraná,curitiba,2008-04-30
50088.0,VAC0651739_1.txt,0.0,paraná,arapoti,2014-11-05
50089.0,VAC0711472_1.txt,0.0,são paulo,maracaí,2015-05-07
50090.0,VAC0924166_1.txt,0.0,paraná,fazenda rio grande,2015-06-08
50091.0,VAC1030433_1.txt,1.0,são paulo,são josé do rio preto,2017-03-27
50095.0,VAC0894103_1.txt,0.0,são paulo,mococa,2014-12-11
50097.0,VAC0915931_1.txt,0.0,pernambuco,afogados da ingazeira,2015-02-05
50098.0,VAC1030453_1.txt,1.0,são paulo,são paulo,2016-07-08
50099.0,VAC1002542_1.txt,0.0,paraná,irati,2016-06-26
50101.0,VAC1035437_1.txt,0.0,minas gerais,,2016-07-19
50102.0,VAC0867427_1.txt,0.0,são paulo,ribeirão preto,2014-09-29
50103.0,VAC0621954_1.txt,1.0,rio grande do norte,macau,2014-05-06
50104.0,VAC0991706_1.txt,0.0,são paulo,são carlos,2016-01-12
50105.0,VAC1046181_1.txt,0.0,bahia,,2017-03-13
50106.0,VAC1038402_1.txt,0.0,minas gerais,,2016-08-07
50107.0,VAC0880272_1.txt,0.0,santa catarina,são joão batista,2014-10-14
50108.0,VAC1029117_1.txt,1.0,bahia,,2016-11-29
50109.0,VAC1032893_1.txt,0.0,são paulo,ribeirão preto,2017-06-23
50114.0,VAC0863370_1.txt,0.0,paraná,cascavel,2015-02-02
50118.0,VAC0902568_1.txt,0.0,são paulo,são josé do rio pardo,2014-11-18
50120.0,VAC0727544_1.txt,0.0,maranhão,,2016-05-23
50123.0,VAC0500411_1.txt,0.0,paraná,santo antônio da platina,2013-03-26
50127.0,VAC0931903_1.txt,0.0,santa catarina,itajaí,2015-05-19
50128.0,VAC0436414_2.txt,0.0,paraná,maringá,2011-02-07
50138.0,VAC0939781_1.txt,0.0,são paulo,tupã,2015-08-31
50139.0,VAC0942405_1.txt,1.0,paraná,palmas,2015-01-10
50140.0,VAC0932576_1.txt,0.0,distrito federal,,2015-06-09
50141.0,VAC0205096_1.txt,0.0,santa catarina,curitibanos,2016-02-19
50144.0,VAC0517172_1.txt,0.0,são paulo,marília,2015-02-02
50147.0,VAC0706761_1.txt,1.0,pará,belém,2015-07-30
50150.0,VAC0845945_1.txt,0.0,paraná,ponta grossa,2014-10-09
50151.0,VAC0959137_1.txt,1.0,são paulo,itaquaquecetuba,2016-10-07
50154.0,VAC0825631_1.txt,0.0,são paulo,araraquara,2014-09-08
50155.0,VAC1039799_2.txt,0.0,são paulo,americana,2017-05-19
50157.0,VAC0874277_1.txt,1.0,maranhão,timon,2014-06-12
50158.0,VAC0891237_1.txt,0.0,santa catarina,tijucas,2015-11-23
50159.0,VAC0957728_1.txt,0.0,minas gerais,guaxupé,2015-10-07
50160.0,VAC0761511_1.txt,1.0,rio de janeiro,,2014-02-25
50162.0,VAC0832521_1.txt,0.0,rio de janeiro,,2015-07-01
50163.0,VAC0985303_1.txt,1.0,rio grande do sul,santa maria,2015-04-17
50164.0,VAC0958068_1.txt,0.0,são paulo,são josé do rio preto,2015-09-25
50165.0,VAC0923251_1.txt,1.0,são paulo,são paulo,2015-06-16
50166.0,VAC1061587_1.txt,0.0,bahia,,2016-12-07
50171.0,VAC0499431_1.txt,0.0,paraná,arapoti,2013-10-11
50172.0,VAC0717894_1.txt,0.0,rio grande do norte,natal,2014-10-21
50173.0,VAC0833962_1.txt,1.0,rio grande do norte,natal,2014-08-05
50174.0,VAC0881162_1.txt,0.0,são paulo,são paulo,2014-10-22
50175.0,VAC0959899_1.txt,0.0,paraná,pato branco,2015-09-01
50178.0,VAC0572678_1.txt,1.0,são paulo,são paulo,2013-06-18
50179.0,VAC0923824_1.txt,1.0,paraná,curitiba,2015-03-03
50180.0,VAC0935281_1.txt,0.0,paraná,maringá,2015-05-19
50183.0,VAC0894841_1.txt,1.0,ceará,chaval,2015-07-22
50190.0,VAC0510197_1.txt,1.0,paraná,catanduvas,2015-07-06
50191.0,VAC0889793_1.txt,0.0,são paulo,tupã,2014-09-29
50193.0,VAC0906621_1.txt,1.0,paraná,,2010-05-25
50195.0,VAC0218374_1.txt,0.0,paraná,curitiba,2015-01-22
50197.0,VAC0804673_1.txt,1.0,são paulo,são vicente,2014-04-07
50198.0,VAC0846905_1.txt,1.0,paraíba,joão pessoa,2015-05-20
50199.0,VAC0902050_1.txt,1.0,são paulo,indaiatuba,2015-03-10
50201.0,VAC0897893_1.txt,1.0,são paulo,são paulo,2015-05-14
50202.0,VAC0814564_1.txt,0.0,são paulo,,2014-08-13
50205.0,VAC0961140_1.txt,0.0,paraná,toledo,2015-07-08
50208.0,VAC0966127_1.txt,0.0,são paulo,araraquara,2016-04-15
50211.0,VAC0490167_1.txt,0.0,paraná,ivaiporã,2013-08-11
50213.0,VAC0747618_1.txt,1.0,mato grosso do sul,,2015-05-28
50214.0,VAC0855883_1.txt,0.0,santa catarina,blumenau,2014-12-11
50217.0,VAC0921099_1.txt,1.0,goiás,,2017-03-15
50220.0,VAC0816449_1.txt,0.0,ceará,fortaleza,2015-06-22
50223.0,VAC1029342_1.txt,1.0,acre,,2016-10-20
50224.0,VAC1018599_1.txt,0.0,acre,feijó,2016-05-05
50225.0,VAC0922119_1.txt,0.0,santa catarina,xanxerê,2014-10-13
50226.0,VAC0840992_1.txt,0.0,minas gerais,ipatinga,2015-03-19
50228.0,VAC0926886_1.txt,1.0,são paulo,são paulo,2015-05-18
50229.0,VAC0659121_1.txt,0.0,pará,ananindeua,2013-06-04
50231.0,VAC0686535_1.txt,0.0,paraná,ivaiporã,2014-10-25
50232.0,VAC0920761_1.txt,0.0,são paulo,são josé dos campos,2015-06-12
50233.0,VAC0974982_1.txt,0.0,são paulo,são paulo,2015-10-09
50235.0,VAC0924833_1.txt,0.0,paraná,guarapuava,2015-07-17
50237.0,VAC0912341_1.txt,1.0,são paulo,são paulo,2015-01-28
50241.0,VAC0640116_1.txt,1.0,paraná,imbituva,2015-03-31
50243.0,VAC0507501_1.txt,0.0,santa catarina,,2013-11-12
50244.0,VAC0993328_1.txt,0.0,paraná,astorga,2015-12-14
50246.0,VAC0915483_1.txt,0.0,paraná,telêmaco borba,2015-04-30
50247.0,VAC0883306_1.txt,0.0,paraná,colorado,2015-11-04
50248.0,VAC0938706_2.txt,0.0,são paulo,jaú,2014-04-15
50249.0,VAC0698752_1.txt,0.0,são paulo,sertãozinho,2015-04-14
50250.0,VAC0973454_1.txt,0.0,são paulo,panorama,2016-01-14
50254.0,VAC0982944_1.txt,1.0,espírito santo,,2016-09-27
50255.0,VAC0997335_1.txt,0.0,santa catarina,,2016-03-31
50257.0,VAC0909914_1.txt,1.0,são paulo,são paulo,2015-06-02
50258.0,VAC1049513_1.txt,1.0,são paulo,franca,2016-10-04
50259.0,VAC0928946_1.txt,0.0,são paulo,são paulo,2015-04-27
50262.0,VAC1039658_1.txt,0.0,tocantins,,2016-05-16
50263.0,VAC0726222_1.txt,0.0,rio grande do norte,natal,2014-05-26
50268.0,VAC0653382_1.txt,1.0,santa catarina,içara,2017-02-21
50269.0,VAC0539058_1.txt,1.0,são paulo,ourinhos,2014-09-17
50271.0,VAC0774629_1.txt,1.0,são paulo,são paulo,2014-11-25
50272.0,VAC0985652_1.txt,0.0,minas gerais,belo horizonte,2016-08-04
50273.0,VAC0892316_1.txt,1.0,rio grande do norte,areia branca,2016-01-18
50276.0,VAC0755152_1.txt,1.0,rio grande do sul,santa maria,2015-07-10
50277.0,VAC0267810_1.txt,1.0,são paulo,mongaguá,2014-09-22
50278.0,VAC1029906_1.txt,0.0,paraná,londrina,2016-06-26
50281.0,VAC0888980_1.txt,0.0,goiás,goiânia,2016-01-22
50282.0,VAC1100315_1.txt,0.0,bahia,,2017-07-05
50283.0,VAC0486180_1.txt,0.0,bahia,salvador,2012-08-07
50284.0,VAC0942441_1.txt,0.0,mato grosso do sul,,2015-07-20
50286.0,VAC0947551_1.txt,1.0,goiás,jandaia,2015-06-09
50289.0,VAC1068512_1.txt,1.0,são paulo,rio das pedras,2017-01-27
50290.0,VAC1000306_1.txt,0.0,são paulo,ribeirão preto,2017-04-25
50293.0,VAC0337684_1.txt,0.0,paraná,,2013-01-21
50296.0,VAC0101195_1.txt,0.0,santa catarina,rio do sul,2014-12-04
50297.0,VAC0905017_1.txt,0.0,são paulo,são josé do rio preto,2015-09-16
50301.0,VAC1103440_1.txt,0.0,são paulo,são paulo,2017-03-23
50304.0,VAC0902062_1.txt,0.0,bahia,,2014-12-13
50309.0,VAC0922913_1.txt,1.0,são paulo,são paulo,2015-10-21
50310.0,VAC0855690_1.txt,0.0,são paulo,piraju,2014-12-16
50313.0,VAC0852893_1.txt,1.0,paraná,londrina,2015-02-05
50315.0,VAC0385668_1.txt,1.0,são paulo,santa isabel,2016-08-01
50317.0,VAC0791293_1.txt,0.0,paraná,maringá,2015-02-26
50318.0,VAC0920049_1.txt,0.0,minas gerais,ipatinga,2015-10-26
50319.0,VAC0910798_1.txt,0.0,paraná,maringá,2015-03-23
50320.0,VAC0926894_1.txt,0.0,paraná,prudentópolis,2014-10-02
50321.0,VAC0896262_1.txt,0.0,são paulo,caçapava,2014-11-26
50323.0,VAC0968509_1.txt,0.0,mato grosso do sul,dourados,2016-11-01
50325.0,VAC0903276_1.txt,0.0,são paulo,fernandópolis,2014-11-25
50327.0,VAC1011534_1.txt,0.0,mato grosso do sul,,2016-10-05
50331.0,VAC0949107_1.txt,0.0,são paulo,são paulo,2015-05-25
50332.0,VAC0979007_1.txt,0.0,são paulo,ourinhos,2015-11-18
50334.0,VAC0685197_1.txt,0.0,santa catarina,,2015-05-05
50338.0,VAC0661119_1.txt,0.0,goiás,itapuranga,2013-11-26
50339.0,VAC0877177_1.txt,0.0,são paulo,,2014-12-17
50340.0,VAC0658761_1.txt,0.0,santa catarina,porto união,2015-06-25
50343.0,VAC0907853_1.txt,1.0,bahia,,2016-09-13
50344.0,VAC0801769_1.txt,1.0,são paulo,franca,2015-07-16
50346.0,VAC0701088_1.txt,0.0,são paulo,são paulo,2014-03-13
50347.0,VAC1029600_1.txt,0.0,acre,,2016-07-29
50348.0,VAC0805933_1.txt,0.0,paraná,cianorte,2014-07-10
50351.0,VAC0097586_1.txt,0.0,minas gerais,coronel fabriciano,2014-08-21
50357.0,VAC0747192_1.txt,0.0,rio grande do norte,natal,2014-02-19
50358.0,VAC0847432_1.txt,0.0,são paulo,fernandópolis,2014-08-15
50360.0,VAC0523799_1.txt,1.0,paraná,,2016-05-10
50362.0,VAC0697067_1.txt,0.0,santa catarina,curitibanos,2013-10-17
50363.0,VAC0369481_1.txt,0.0,paraná,cruzeiro do oeste,2012-10-25
50368.0,VAC0593147_1.txt,0.0,santa catarina,,2014-10-27
50369.0,VAC0951967_1.txt,1.0,mato grosso do sul,,2016-10-21
50370.0,VAC1017791_1.txt,1.0,são paulo,são josé do rio preto,2016-08-19
50371.0,VAC0447462_2.txt,0.0,são paulo,cravinhos,2013-10-22
50372.0,VAC0366555_1.txt,0.0,bahia,salvador,2015-07-29
50373.0,VAC0901051_1.txt,1.0,são paulo,itapecerica da serra,2015-06-30
50374.0,VAC0970923_1.txt,0.0,são paulo,araraquara,2016-07-06
50375.0,VAC0857832_1.txt,0.0,paraná,maringá,2014-11-14
50380.0,VAC0871681_1.txt,0.0,paraná,terra rica,2015-01-20
50382.0,VAC0960289_1.txt,0.0,são paulo,são paulo,2016-02-29
50386.0,VAC1057613_1.txt,1.0,bahia,,2017-01-19
50388.0,VAC0972805_1.txt,0.0,são paulo,boituva,2015-09-25
50389.0,VAC0860982_1.txt,0.0,paraná,cascavel,2014-10-06
50390.0,VAC0948268_1.txt,0.0,paraná,maringá,2015-07-09
50391.0,VAC0900902_1.txt,0.0,paraná,imbituva,2015-09-10
50393.0,VAC0486165_1.txt,0.0,paraná,maringá,2012-10-10
50396.0,VAC0740430_1.txt,0.0,mato grosso do sul,,2014-09-01
50399.0,VAC1050614_1.txt,0.0,são paulo,são josé dos campos,2016-10-05
50402.0,VAC0684151_1.txt,1.0,paraná,ponta grossa,2013-02-14
50403.0,VAC0865944_1.txt,0.0,são paulo,urânia,2014-09-05
50407.0,VAC0560260_1.txt,0.0,santa catarina,içara,2015-12-02
50410.0,VAC0950032_2.txt,1.0,acre,rio branco,2015-11-18
50411.0,VAC0594453_1.txt,1.0,rio grande do norte,mossoró,2013-05-06
50412.0,VAC0311816_1.txt,0.0,santa catarina,palhoça,2015-03-05
50413.0,VAC0933437_1.txt,0.0,bahia,,2014-11-24
50414.0,VAC0965621_1.txt,0.0,bahia,,2015-11-24
50416.0,VAC0968645_1.txt,0.0,goiás,,2015-10-19
50418.0,VAC0695787_1.txt,0.0,acre,,2014-09-10
50421.0,VAC1053517_1.txt,0.0,são paulo,diadema,2016-09-08
50423.0,VAC0935544_1.txt,0.0,são paulo,são paulo,2015-07-01
50427.0,VAC0983748_1.txt,1.0,paraná,londrina,2015-10-22
50429.0,VAC0881365_1.txt,1.0,paraná,ponta grossa,2013-04-11
50431.0,VAC0925819_1.txt,0.0,paraná,maringá,2016-05-26
50432.0,VAC1017478_1.txt,1.0,mato grosso do sul,,2016-04-15
50433.0,VAC1020749_1.txt,0.0,bahia,,2016-12-06
50434.0,VAC0974227_1.txt,0.0,são paulo,quatá,2015-11-06
50435.0,VAC0958721_1.txt,0.0,paraíba,,2015-07-28
50436.0,VAC0866358_1.txt,0.0,minas gerais,patos de minas,2015-06-22
50438.0,VAC1061521_1.txt,0.0,piauí,,2017-02-15
50439.0,VAC0997824_1.txt,0.0,tocantins,,2016-06-02
50446.0,VAC0994376_1.txt,0.0,minas gerais,,2015-12-16
50451.0,VAC0642644_1.txt,1.0,acre,,2014-12-01
50453.0,VAC0342490_1.txt,0.0,mato grosso,,2011-08-31
50454.0,VAC0573133_1.txt,0.0,santa catarina,tubarão,2016-11-25
50456.0,VAC1088390_1.txt,0.0,minas gerais,,2014-07-16
50457.0,VAC0733613_1.txt,0.0,paraná,francisco beltrão,2014-03-17
50464.0,VAC0607584_1.txt,0.0,paraná,curitiba,2014-11-28
50465.0,VAC0833104_1.txt,0.0,minas gerais,,2014-07-22
50466.0,VAC0730400_1.txt,1.0,rio grande do norte,natal,2016-02-25
50467.0,VAC0675656_1.txt,1.0,santa catarina,lages,2015-11-26
50472.0,VAC0758335_1.txt,0.0,são paulo,botucatu,2013-11-11
50474.0,VAC0956487_1.txt,0.0,paraná,maringá,2016-03-11
50477.0,VAC0903636_1.txt,1.0,rio de janeiro,magé,2016-08-23
50479.0,VAC0739199_1.txt,1.0,rio grande do norte,natal,2008-04-30
50480.0,VAC0907499_2.txt,1.0,paraná,londrina,2015-01-12
50483.0,VAC1013396_1.txt,0.0,são paulo,são paulo,2016-05-16
50484.0,VAC0869726_1.txt,1.0,são paulo,marília,2015-05-19
50485.0,VAC0981740_1.txt,0.0,paraná,guarapuava,2016-06-20
50488.0,VAC0970838_1.txt,1.0,santa catarina,porto união,2015-10-14
50489.0,VAC1000126_1.txt,1.0,são paulo,bragança paulista,2016-04-18
50490.0,VAC0932293_1.txt,1.0,são paulo,sertãozinho,2017-03-22
50491.0,VAC1037740_1.txt,1.0,rio de janeiro,,2017-04-26
50492.0,VAC0875261_1.txt,0.0,paraná,londrina,2014-11-18
50493.0,VAC0928421_1.txt,1.0,paraná,guarapuava,2015-03-18
50494.0,VAC0854438_1.txt,0.0,são paulo,franca,2014-07-30
50495.0,VAC0595429_1.txt,0.0,rio grande do norte,,2014-02-25
50497.0,VAC1057665_1.txt,0.0,bahia,,2016-10-03
50501.0,VAC1007855_1.txt,1.0,são paulo,são paulo,2016-04-11
50502.0,VAC1058994_1.txt,0.0,bahia,,2016-12-12
50504.0,VAC0743146_1.txt,1.0,são paulo,são paulo,2016-04-11
50507.0,VAC1064850_1.txt,0.0,acre,,2016-06-07
